,Name,Num Entries,Year,Time,Record Identifier,Status of System,Latitude,Longitude,Maximum Sustained Wind,Minimum Pressure,34-knot Wind Radii NE,34-knot Wind Radii SE,34-knot Wind Radii SW,34-knot Wind Radii NW,50-knot Wind Radii NE,50-knot Wind Radii SE,50-knot Wind Radii SW,50-knot Wind Radii NW,64-knot Wind Radii NE,64-knot Wind Radii SE,64-knot Wind Radii SW,64-knot Wind Radii NW
52593,              MARIA,68,9/17/2017,1800,  , HU, 13.6N,  57.0W,65.0,986.0,70.0,60.0,40.0,60.0,30.0,20.0,0.0,20.0,15.0,0.0,0.0,10.0
52594,              MARIA,68,9/18/2017, 0000,  , HU, 14.0N,  58.0W,75.0,979.0,90.0,60.0,40.0,70.0,30.0,20.0,20.0,20.0,15.0,10.0,10.0,10.0
52595,              MARIA,68,9/18/2017, 0600,  , HU, 14.3N,  59.0W,80.0,977.0,90.0,60.0,40.0,70.0,30.0,20.0,20.0,30.0,15.0,10.0,10.0,10.0
52596,              MARIA,68,9/18/2017,1200,  , HU, 14.5N,  59.7W,100.0,967.0,110.0,90.0,70.0,90.0,30.0,30.0,30.0,30.0,15.0,15.0,15.0,15.0
52597,              MARIA,68,9/18/2017,1800,  , HU, 14.9N,  60.4W,110.0,956.0,110.0,90.0,80.0,90.0,30.0,30.0,30.0,30.0,20.0,15.0,15.0,20.0
52598,              MARIA,68,9/19/2017, 0000,  , HU, 15.3N,  61.1W,145.0,924.0,110.0,110.0,80.0,90.0,40.0,40.0,30.0,40.0,25.0,25.0,20.0,25.0
52600,              MARIA,68,9/19/2017, 0600,  , HU, 15.7N,  61.9W,135.0,940.0,110.0,110.0,80.0,100.0,50.0,50.0,30.0,50.0,25.0,25.0,20.0,25.0
52601,              MARIA,68,9/19/2017,1200,  , HU, 16.1N,  62.7W,140.0,931.0,120.0,110.0,80.0,100.0,80.0,50.0,40.0,80.0,25.0,25.0,20.0,30.0
52602,              MARIA,68,9/19/2017,1800,  , HU, 16.6N,  63.5W,145.0,920.0,120.0,110.0,80.0,100.0,80.0,60.0,60.0,80.0,30.0,30.0,30.0,30.0
52603,              MARIA,68,9/20/2017, 0000,  , HU, 17.0N,  64.3W,150.0,909.0,130.0,110.0,100.0,110.0,80.0,70.0,60.0,80.0,50.0,45.0,35.0,40.0
52605,              MARIA,68,9/20/2017, 0600,  , HU, 17.6N,  65.1W,140.0,913.0,130.0,110.0,100.0,110.0,80.0,70.0,60.0,80.0,50.0,45.0,35.0,40.0
52607,              MARIA,68,9/20/2017,1200,  , HU, 18.2N,  66.2W,115.0,935.0,130.0,110.0,100.0,110.0,80.0,70.0,60.0,80.0,50.0,45.0,35.0,40.0
52608,              MARIA,68,9/20/2017,1800,  , HU, 18.6N,  67.0W,95.0,959.0,130.0,110.0,100.0,110.0,70.0,70.0,60.0,70.0,50.0,45.0,35.0,40.0
52609,              MARIA,68,9/21/2017, 0000,  , HU, 19.0N,  67.6W,95.0,958.0,130.0,110.0,110.0,110.0,70.0,70.0,60.0,70.0,50.0,30.0,40.0,40.0
52610,              MARIA,68,9/21/2017, 0600,  , HU, 19.4N,  68.2W,100.0,959.0,130.0,110.0,110.0,110.0,70.0,70.0,60.0,70.0,50.0,30.0,40.0,40.0
52611,              MARIA,68,9/21/2017,1200,  , HU, 19.9N,  68.8W,100.0,959.0,130.0,110.0,110.0,110.0,80.0,80.0,60.0,80.0,50.0,50.0,40.0,50.0
52612,              MARIA,68,9/21/2017,1800,  , HU, 20.5N,  69.5W,105.0,960.0,140.0,130.0,110.0,110.0,90.0,80.0,60.0,80.0,60.0,50.0,40.0,50.0
52613,              MARIA,68,9/22/2017, 0000,  , HU, 20.8N,  70.0W,110.0,953.0,140.0,120.0,100.0,120.0,90.0,80.0,60.0,80.0,60.0,50.0,40.0,50.0
52614,              MARIA,68,9/22/2017, 0600,  , HU, 21.2N,  70.5W,110.0,959.0,140.0,120.0,100.0,130.0,90.0,80.0,60.0,80.0,60.0,50.0,40.0,50.0
52615,              MARIA,68,9/22/2017,1200,  , HU, 21.9N,  70.9W,110.0,958.0,140.0,120.0,100.0,130.0,90.0,80.0,60.0,90.0,60.0,40.0,40.0,40.0
52616,              MARIA,68,9/22/2017,1800,  , HU, 22.8N,  71.2W,110.0,959.0,140.0,130.0,100.0,120.0,80.0,60.0,60.0,70.0,50.0,40.0,35.0,30.0
52617,              MARIA,68,9/23/2017, 0000,  , HU, 23.7N,  71.6W,105.0,953.0,160.0,130.0,100.0,120.0,80.0,60.0,60.0,70.0,50.0,40.0,35.0,30.0
52618,              MARIA,68,9/23/2017, 0600,  , HU, 24.4N,  71.9W,100.0,952.0,170.0,170.0,100.0,120.0,90.0,90.0,60.0,70.0,50.0,40.0,35.0,30.0
52619,              MARIA,68,9/23/2017,1200,  , HU, 25.1N,  72.1W,100.0,952.0,170.0,170.0,100.0,150.0,90.0,90.0,60.0,70.0,50.0,40.0,35.0,40.0
52620,              MARIA,68,9/23/2017,1800,  , HU, 25.9N,  72.3W,100.0,952.0,210.0,200.0,100.0,150.0,90.0,80.0,60.0,80.0,50.0,40.0,35.0,45.0
52621,              MARIA,68,9/24/2017, 0000,  , HU, 26.6N,  72.4W,100.0,945.0,210.0,200.0,100.0,150.0,100.0,80.0,60.0,80.0,50.0,40.0,35.0,45.0
52622,              MARIA,68,9/24/2017, 0600,  , HU, 27.5N,  72.6W,95.0,942.0,210.0,200.0,120.0,160.0,100.0,80.0,60.0,80.0,50.0,40.0,35.0,45.0
52623,              MARIA,68,9/24/2017,1200,  , HU, 28.4N,  72.8W,95.0,947.0,210.0,200.0,120.0,160.0,100.0,80.0,60.0,80.0,50.0,40.0,35.0,45.0
52624,              MARIA,68,9/24/2017,1800,  , HU, 29.1N,  72.9W,90.0,943.0,200.0,200.0,140.0,160.0,100.0,100.0,70.0,90.0,50.0,40.0,35.0,45.0
52625,              MARIA,68,9/25/2017, 0000,  , HU, 29.7N,  72.9W,85.0,947.0,200.0,200.0,140.0,160.0,100.0,100.0,70.0,90.0,50.0,40.0,35.0,45.0
52626,              MARIA,68,9/25/2017, 0600,  , HU, 30.3N,  72.9W,75.0,954.0,200.0,200.0,160.0,170.0,100.0,100.0,90.0,90.0,60.0,60.0,0.0,0.0
52627,              MARIA,68,9/25/2017,1200,  , HU, 30.8N,  73.0W,70.0,961.0,200.0,200.0,160.0,160.0,120.0,120.0,90.0,90.0,80.0,80.0,0.0,0.0
52628,              MARIA,68,9/25/2017,1800,  , HU, 31.4N,  73.1W,70.0,966.0,180.0,180.0,160.0,160.0,120.0,120.0,90.0,90.0,90.0,90.0,0.0,0.0
52629,              MARIA,68,9/26/2017, 0000,  , HU, 32.0N,  73.1W,70.0,966.0,180.0,180.0,160.0,160.0,120.0,120.0,90.0,90.0,90.0,90.0,0.0,0.0
52630,              MARIA,68,9/26/2017, 0600,  , HU, 32.6N,  73.1W,65.0,970.0,200.0,210.0,160.0,160.0,120.0,120.0,90.0,90.0,90.0,90.0,0.0,0.0
52631,              MARIA,68,9/26/2017,1200,  , HU, 33.3N,  73.1W,65.0,970.0,200.0,210.0,160.0,160.0,120.0,120.0,90.0,90.0,90.0,90.0,0.0,0.0
52632,              MARIA,68,9/26/2017,1800,  , HU, 33.9N,  73.1W,65.0,975.0,200.0,200.0,160.0,160.0,120.0,120.0,80.0,100.0,90.0,90.0,0.0,90.0
52633,              MARIA,68,9/27/2017, 0000,  , HU, 34.4N,  73.0W,65.0,975.0,200.0,200.0,160.0,160.0,120.0,120.0,80.0,100.0,90.0,90.0,0.0,90.0
52634,              MARIA,68,9/27/2017, 0600,  , HU, 34.9N,  72.9W,65.0,976.0,200.0,200.0,160.0,150.0,120.0,120.0,0.0,100.0,90.0,0.0,0.0,90.0
52635,              MARIA,68,9/27/2017,1200,  , HU, 35.4N,  72.8W,65.0,977.0,200.0,200.0,160.0,150.0,120.0,120.0,0.0,100.0,90.0,0.0,0.0,90.0
52636,              MARIA,68,9/27/2017,1800,  , HU, 36.0N,  72.6W,65.0,979.0,200.0,200.0,160.0,150.0,120.0,120.0,0.0,100.0,90.0,0.0,0.0,90.0
52637,              MARIA,68,9/28/2017, 0000,  , HU, 36.6N,  72.2W,65.0,979.0,200.0,200.0,160.0,150.0,120.0,120.0,0.0,100.0,90.0,0.0,0.0,90.0
52638,              MARIA,68,9/28/2017, 0600,  , TS, 36.7N,  71.3W,60.0,982.0,180.0,210.0,160.0,150.0,90.0,90.0,70.0,80.0,0.0,0.0,0.0,0.0
52639,              MARIA,68,9/28/2017,1200,  , TS, 36.8N,  70.0W,60.0,982.0,180.0,210.0,160.0,150.0,90.0,90.0,70.0,80.0,0.0,0.0,0.0,0.0
52640,              MARIA,68,9/28/2017,1800,  , TS, 36.8N,  68.6W,55.0,985.0,180.0,210.0,160.0,150.0,90.0,90.0,70.0,80.0,0.0,0.0,0.0,0.0
52641,              MARIA,68,9/29/2017, 0000,  , TS, 36.9N,  66.8W,55.0,985.0,180.0,200.0,160.0,150.0,90.0,90.0,70.0,80.0,0.0,0.0,0.0,0.0
52642,              MARIA,68,9/29/2017, 0600,  , TS, 37.0N,  64.6W,50.0,987.0,100.0,210.0,220.0,180.0,0.0,90.0,100.0,0.0,0.0,0.0,0.0,0.0
52643,              MARIA,68,9/29/2017,1200,  , TS, 37.0N,  62.0W,50.0,988.0,100.0,210.0,220.0,180.0,0.0,90.0,100.0,0.0,0.0,0.0,0.0,0.0
52644,              MARIA,68,9/29/2017,1800,  , TS, 37.4N,  59.0W,50.0,988.0,100.0,220.0,220.0,180.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0
52645,              MARIA,68,9/30/2017, 0000,  , TS, 38.1N,  55.6W,50.0,988.0,100.0,220.0,220.0,180.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0
52646,              MARIA,68,9/30/2017, 0600,  , TS, 39.1N,  52.2W,50.0,988.0,110.0,200.0,200.0,180.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0
52647,              MARIA,68,9/30/2017,1200,  , TS, 40.0N,  48.8W,50.0,988.0,110.0,200.0,200.0,180.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0
52648,              MARIA,68,9/30/2017,1800,  , EX, 41.2N,  45.6W,45.0,991.0,110.0,200.0,200.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52649,              MARIA,68,10/1/2017, 0000,  , EX, 42.2N,  42.6W,45.0,994.0,110.0,200.0,200.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52650,              MARIA,68,10/1/2017, 0600,  , EX, 43.4N,  39.4W,45.0,996.0,110.0,200.0,200.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52651,              MARIA,68,10/1/2017,1200,  , EX, 44.9N,  35.5W,45.0,999.0,110.0,200.0,200.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52652,              MARIA,68,10/1/2017,1800,  , EX, 46.5N,  31.0W,45.0,1003.0,110.0,200.0,200.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52653,              MARIA,68,10/2/2017, 0000,  , EX, 47.5N,  26.5W,40.0,1005.0,0.0,0.0,200.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52654,              MARIA,68,10/2/2017, 0600,  , EX, 48.0N,  22.0W,40.0,1012.0,0.0,0.0,200.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52655,              MARIA,68,10/2/2017,1200,  , EX, 48.0N,  17.0W,30.0,1016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52657,               NATE,32,10/3/2017,1200,  , LO, 10.7N,  80.8W,20.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52658,               NATE,32,10/3/2017,1800,  , LO, 11.1N,  81.1W,25.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52659,               NATE,32,10/4/2017, 0000,  , LO, 11.4N,  81.2W,25.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52660,               NATE,32,10/4/2017, 0600,  , LO, 11.7N,  81.4W,25.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52661,               NATE,32,10/4/2017,1200,  , TD, 12.0N,  81.8W,25.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52662,               NATE,32,10/4/2017,1800,  , TD, 12.3N,  82.3W,30.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52663,               NATE,32,10/5/2017, 0000,  , TD, 12.6N,  82.7W,30.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52664,               NATE,32,10/5/2017, 0600,  , TS, 13.1N,  83.1W,35.0,1001.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52665,               NATE,32,10/5/2017,1200, L, TS, 13.9N,  83.5W,35.0,999.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52666,               NATE,32,10/5/2017,1800,  , TS, 14.5N,  84.0W,35.0,1000.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52667,               NATE,32,10/6/2017, 0000,  , TS, 15.3N,  84.4W,35.0,1000.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52668,               NATE,32,10/6/2017, 0600,  , TS, 16.3N,  84.7W,40.0,999.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52669,               NATE,32,10/6/2017,1200,  , TS, 17.9N,  84.7W,40.0,996.0,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52670,               NATE,32,10/6/2017,1800,  , TS, 19.5N,  85.2W,45.0,995.0,110.0,80.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52671,               NATE,32,10/7/2017, 0000,  , TS, 21.3N,  85.9W,55.0,990.0,110.0,80.0,50.0,0.0,30.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
52672,               NATE,32,10/7/2017, 0600,  , HU, 23.5N,  86.5W,70.0,987.0,110.0,90.0,50.0,40.0,50.0,50.0,0.0,0.0,30.0,0.0,0.0,0.0
52673,               NATE,32,10/7/2017,1200,  , HU, 25.7N,  87.9W,80.0,986.0,110.0,90.0,50.0,40.0,60.0,50.0,0.0,0.0,30.0,30.0,0.0,0.0
52674,               NATE,32,10/7/2017,1800,  , HU, 27.6N,  88.9W,80.0,981.0,110.0,100.0,50.0,80.0,60.0,60.0,0.0,30.0,35.0,35.0,0.0,0.0
52675,               NATE,32,10/8/2017, 0000, L, HU, 29.1N,  89.2W,75.0,983.0,110.0,100.0,40.0,70.0,50.0,50.0,0.0,20.0,30.0,30.0,0.0,0.0
52677,               NATE,32,10/8/2017, 0600,  , TS, 30.5N,  88.9W,60.0,984.0,60.0,100.0,0.0,0.0,20.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
52678,               NATE,32,10/8/2017,1200,  , TS, 32.2N,  88.0W,35.0,993.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52679,               NATE,32,10/8/2017,1800,  , TD, 34.1N,  87.1W,25.0,996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52680,               NATE,32,10/9/2017, 0000,  , LO, 36.2N,  85.7W,20.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52681,               NATE,32,10/9/2017, 0600,  , EX, 39.1N,  83.4W,20.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52682,               NATE,32,10/9/2017,1200,  , EX, 41.5N,  80.5W,25.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52683,               NATE,32,10/9/2017,1800,  , EX, 43.1N,  76.3W,25.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52684,               NATE,32,10/10/2017, 0000,  , EX, 44.2N,  72.0W,25.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52685,               NATE,32,10/10/2017, 0600,  , EX, 45.6N,  67.6W,25.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52686,               NATE,32,10/10/2017,1200,  , EX, 46.1N,  63.9W,25.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52687,               NATE,32,10/10/2017,1800,  , EX, 46.5N,  60.4W,25.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52688,               NATE,32,10/11/2017, 0000,  , EX, 47.5N,  56.0W,25.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52690,            OPHELIA,47,10/6/2017,1200,  , LO, 31.8N,  39.5W,20.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52691,            OPHELIA,47,10/6/2017,1800,  , LO, 32.3N,  38.6W,20.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52692,            OPHELIA,47,10/7/2017, 0000,  , LO, 32.9N,  37.3W,25.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52693,            OPHELIA,47,10/7/2017, 0600,  , LO, 32.7N,  38.5W,30.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52694,            OPHELIA,47,10/7/2017,1200,  , LO, 32.3N,  39.5W,30.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52695,            OPHELIA,47,10/7/2017,1800,  , LO, 31.5N,  39.5W,30.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52696,            OPHELIA,47,10/8/2017, 0000,  , LO, 31.3N,  39.5W,30.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52697,            OPHELIA,47,10/8/2017, 0600,  , LO, 31.0N,  39.6W,35.0,1010.0,40.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52698,            OPHELIA,47,10/8/2017,1200,  , LO, 30.6N,  39.7W,35.0,1009.0,40.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52699,            OPHELIA,47,10/8/2017,1800,  , LO, 30.4N,  40.1W,35.0,1009.0,50.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52700,            OPHELIA,47,10/9/2017, 0000,  , LO, 30.5N,  40.1W,35.0,1008.0,50.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52701,            OPHELIA,47,10/9/2017, 0600,  , TS, 30.9N,  40.0W,35.0,1008.0,60.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52702,            OPHELIA,47,10/9/2017,1200,  , TS, 31.3N,  40.0W,35.0,1008.0,60.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52703,            OPHELIA,47,10/9/2017,1800,  , TS, 31.7N,  39.6W,40.0,1005.0,60.0,40.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52704,            OPHELIA,47,10/10/2017, 0000,  , TS, 32.0N,  39.1W,40.0,1005.0,60.0,50.0,30.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52705,            OPHELIA,47,10/10/2017, 0600,  , TS, 31.9N,  38.8W,45.0,1003.0,60.0,50.0,40.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52706,            OPHELIA,47,10/10/2017,1200,  , TS, 31.6N,  38.5W,45.0,1002.0,60.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52707,            OPHELIA,47,10/10/2017,1800,  , TS, 31.3N,  38.2W,45.0,1002.0,60.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52708,            OPHELIA,47,10/11/2017, 0000,  , TS, 30.9N,  37.8W,50.0,1000.0,60.0,60.0,60.0,60.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0
52709,            OPHELIA,47,10/11/2017, 0600,  , TS, 30.4N,  37.2W,55.0,998.0,60.0,60.0,60.0,60.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0
52710,            OPHELIA,47,10/11/2017,1200,  , TS, 30.0N,  36.7W,60.0,994.0,60.0,60.0,60.0,60.0,0.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0
52711,            OPHELIA,47,10/11/2017,1800,  , HU, 29.8N,  36.2W,65.0,991.0,60.0,60.0,60.0,60.0,30.0,30.0,30.0,30.0,0.0,20.0,20.0,0.0
52712,            OPHELIA,47,10/12/2017, 0000,  , HU, 29.9N,  35.8W,70.0,986.0,60.0,60.0,60.0,60.0,30.0,30.0,30.0,30.0,15.0,20.0,20.0,15.0
52713,            OPHELIA,47,10/12/2017, 0600,  , HU, 30.2N,  35.7W,75.0,982.0,60.0,60.0,60.0,60.0,30.0,30.0,30.0,30.0,20.0,20.0,20.0,20.0
52714,            OPHELIA,47,10/12/2017,1200,  , HU, 30.4N,  35.7W,80.0,975.0,60.0,60.0,60.0,60.0,30.0,30.0,30.0,30.0,20.0,20.0,20.0,20.0
52715,            OPHELIA,47,10/12/2017,1800,  , HU, 30.5N,  35.6W,85.0,971.0,70.0,70.0,70.0,70.0,30.0,30.0,30.0,30.0,20.0,20.0,20.0,20.0
52716,            OPHELIA,47,10/13/2017, 0000,  , HU, 30.5N,  35.1W,90.0,967.0,70.0,70.0,70.0,70.0,30.0,30.0,30.0,30.0,20.0,20.0,20.0,20.0
52717,            OPHELIA,47,10/13/2017, 0600,  , HU, 30.9N,  34.4W,90.0,966.0,70.0,70.0,70.0,70.0,30.0,30.0,30.0,30.0,20.0,20.0,20.0,15.0
52718,            OPHELIA,47,10/13/2017,1200,  , HU, 31.4N,  33.4W,80.0,974.0,80.0,80.0,70.0,70.0,40.0,40.0,30.0,30.0,20.0,20.0,20.0,15.0
52719,            OPHELIA,47,10/13/2017,1800,  , HU, 32.0N,  32.5W,80.0,973.0,80.0,80.0,80.0,70.0,40.0,40.0,30.0,30.0,20.0,20.0,20.0,15.0
52720,            OPHELIA,47,10/14/2017, 0000,  , HU, 32.6N,  31.5W,85.0,970.0,80.0,80.0,80.0,70.0,40.0,40.0,40.0,30.0,20.0,20.0,20.0,15.0
52721,            OPHELIA,47,10/14/2017, 0600,  , HU, 33.4N,  29.7W,95.0,963.0,80.0,90.0,90.0,70.0,40.0,40.0,40.0,30.0,20.0,20.0,20.0,15.0
52722,            OPHELIA,47,10/14/2017,1200,  , HU, 34.2N,  27.7W,100.0,959.0,90.0,100.0,100.0,80.0,50.0,50.0,50.0,30.0,20.0,30.0,30.0,15.0
52723,            OPHELIA,47,10/14/2017,1800,  , HU, 35.3N,  25.2W,100.0,959.0,90.0,110.0,110.0,90.0,50.0,60.0,60.0,30.0,30.0,40.0,40.0,15.0
52724,            OPHELIA,47,10/15/2017, 0000,  , HU, 36.4N,  22.6W,95.0,959.0,100.0,130.0,130.0,100.0,60.0,70.0,70.0,40.0,30.0,40.0,40.0,20.0
52725,            OPHELIA,47,10/15/2017, 0600,  , HU, 37.9N,  19.8W,90.0,959.0,110.0,150.0,150.0,110.0,60.0,80.0,80.0,50.0,30.0,40.0,40.0,20.0
52726,            OPHELIA,47,10/15/2017,1200,  , HU, 39.9N,  17.0W,85.0,959.0,120.0,180.0,180.0,140.0,60.0,90.0,90.0,50.0,30.0,50.0,50.0,30.0
52727,            OPHELIA,47,10/15/2017,1800,  , HU, 43.1N,  14.3W,80.0,959.0,130.0,220.0,220.0,180.0,60.0,100.0,100.0,60.0,30.0,50.0,50.0,30.0
52728,            OPHELIA,47,10/16/2017, 0000,  , EX, 47.6N,  13.4W,75.0,958.0,140.0,240.0,240.0,210.0,70.0,120.0,120.0,70.0,30.0,60.0,60.0,30.0
52729,            OPHELIA,47,10/16/2017, 0600,  , EX, 50.0N,  12.1W,70.0,957.0,150.0,240.0,240.0,210.0,70.0,140.0,120.0,70.0,30.0,60.0,60.0,30.0
52731,            OPHELIA,47,10/16/2017,1200,  , EX, 52.3N,  10.0W,65.0,959.0,170.0,240.0,240.0,210.0,70.0,160.0,120.0,80.0,30.0,60.0,60.0,30.0
52732,            OPHELIA,47,10/16/2017,1800,  , EX, 55.3N,   8.3W,60.0,969.0,200.0,240.0,240.0,210.0,70.0,160.0,120.0,80.0,0.0,0.0,0.0,0.0
52733,            OPHELIA,47,10/17/2017, 0000,  , EX, 57.3N,   6.1W,50.0,977.0,240.0,360.0,240.0,210.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0
52734,            OPHELIA,47,10/17/2017, 0600,  , EX, 58.7N,   2.9W,45.0,987.0,240.0,360.0,240.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52735,            OPHELIA,47,10/17/2017,1200,  , EX, 59.3N,   1.5E,40.0,994.0,120.0,270.0,240.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52736,            OPHELIA,47,10/17/2017,1800,  , EX, 60.1N,   5.3E,40.0,997.0,0.0,210.0,210.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52738,           PHILIPPE,7,10/27/2017,1800,  , DB, 17.5N,  84.2W,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52739,           PHILIPPE,7,10/28/2017, 0000,  , DB, 18.2N,  84.5W,30.0,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52740,           PHILIPPE,7,10/28/2017, 0600,  , DB, 19.1N,  84.3W,30.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52741,           PHILIPPE,7,10/28/2017,1200,  , TD, 20.1N,  83.5W,30.0,1003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52742,           PHILIPPE,7,10/28/2017,1800,  , TS, 21.3N,  82.4W,35.0,1000.0,90.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52744,           PHILIPPE,7,10/29/2017, 0000,  , TD, 22.7N,  81.2W,30.0,1003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52746,               RINA,21,11/4/2017,1200,  , LO, 25.5N,  52.3W,25.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
